LAS,2015,1,1924,201441.0
LAS,2015,12,2633,273921.0
LAS,2015,4,2211,217480.0
LAS,2015,7,2783,307017.0
LAW,2015,12,9,1058.0
LAW,2015,3,34,3416.0
LAW,2015,6,30,4361.0
LAW,2015,9,13,1515.0
LAX,2015,1,3024,323482.0
LAX,2015,4,3537,326886.0
LAX,2015,7,5858,652215.0
LBB,2015,12,75,7895.0
LBB,2015,2,98,7510.0
LBB,2015,5,132,14647.0
LBB,2015,8,69,7483.0
LBE,2015,11,17,1715.0
LBE,2015,3,18,2568.0
LBE,2015,6,56,7787.0
LBE,2015,9,15,1505.0
LCH,2015,1,29,3045.0
LCH,2015,4,23,3167.0
LCH,2015,7,28,2413.0
LEX,2015,1,133,15635.0
LEX,2015,12,67,6943.0
LEX,2015,4,77,8056.0
LEX,2015,7,114,11106.0
LFT,2015,11,51,3604.0
LFT,2015,3,106,11032.0
LFT,2015,6,112,13813.0
LFT,2015,9,53,3933.0
LGA,2015,12,1696,232538.0
LGA,2015,2,3123,346087.0
LGA,2015,5,1970,285385.0
LGA,2015,8,1946,230863.0
LGB,2015,1,89,9212.0
LGB,2015,4,91,8344.0
LGB,2015,7,164,15797.0
LIH,2015,3,133,9677.0
LIH,2015,6,86,8151.0
LIH,2015,9,108,8289.0
LIT,2015,11,154,14492.0
LIT,2015,3,228,21757.0
LIT,2015,6,317,37530.0
LIT,2015,9,127,11923.0
LNK,2015,11,65,6506.0
LNK,2015,2,61,5711.0
LNK,2015,5,47,4991.0
LNK,2015,8,49,5388.0
LRD,2015,11,26,2573.0
LRD,2015,3,52,5560.0
LRD,2015,6,44,4328.0
LRD,2015,9,16,1602.0
LSE,2015,11,22,2177.0
LSE,2015,2,45,5386.0
LSE,2015,5,10,1357.0
LSE,2015,8,15,1705.0
LWS,2015,1,1,21.0
LWS,2015,4,2,134.0
MAF,2015,12,98,9596.0
MAF,2015,2,160,14743.0
MAF,2015,5,219,23701.0
MAF,2015,8,114,13603.0
MBS,2015,1,46,5068.0
MBS,2015,4,41,5237.0
MBS,2015,7,27,3442.0
MCI,2015,12,665,75213.0
MCI,2015,2,641,57881.0
MCI,2015,5,734,87794.0
MCI,2015,8,681,77985.0
MCO,2015,11,1331,147619.0
MCO,2015,3,2398,266110.0
MCO,2015,6,2367,306200.0
MCO,2015,9,1354,139201.0
MDT,2015,1,53,6051.0
MDT,2015,12,39,4793.0
MDT,2015,4,39,4634.0
MDT,2015,7,52,7136.0
MDW,2015,1,1240,122131.0
MDW,2015,11,801,90951.0
MDW,2015,4,1101,116692.0
MDW,2015,7,1800,209728.0
MEI,2015,11,14,1452.0
MEI,2015,3,24,2400.0
